id,조사연도,조사시작일자,조사종료일자,한글보통명,학명,경도,위도,개체수,시도명
008000000000013983,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.23471100000006,36.84180800090589,1.0,경상북도
008000000000013984,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.23471100000006,36.84180800090589,4.0,경상북도
008000000000013985,2015.0,2015-09-17,2015-09-17,곤줄박이,Parus varius,128.23471100000006,36.84180800090589,2.0,경상북도
008000000000013986,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.23471100000006,36.84180800090589,3.0,경상북도
008000000000013987,2015.0,2015-09-17,2015-09-17,방울새,Carduelis sinica,128.23471100000006,36.84180800090589,5.0,경상북도
008000000000013988,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.23471100000006,36.84180800090589,1.0,경상북도
008000000000013989,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.23471100000006,36.84180800090589,1.0,경상북도
008000000000013990,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.23471100000006,36.84180800090589,2.0,경상북도
008000000000013991,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.23471100000006,36.84180800090589,4.0,경상북도
008000000000013992,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.23471100000006,36.84180800090589,3.0,경상북도
008000000000013993,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.23471100000006,36.84180800090589,1.0,경상북도
008000000000013994,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.22511100000006,36.798156000905536,4.0,경상북도
008000000000013995,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.22511100000006,36.798156000905536,3.0,경상북도
008000000000013996,2015.0,2015-09-17,2015-09-17,물까치,Cyanopica cyanus,128.22511100000006,36.798156000905536,8.0,경상북도
008000000000013997,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.22511100000006,36.798156000905536,6.0,경상북도
008000000000013998,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.22511100000006,36.798156000905536,8.0,경상북도
008000000000013999,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.22511100000006,36.798156000905536,1.0,경상북도
008000000000014000,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.22511100000006,36.798156000905536,1.0,경상북도
008000000000014001,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.22511100000006,36.798156000905536,2.0,경상북도
008000000000014002,2015.0,2015-09-17,2015-09-17,쇠박새,Parus palustris,128.22511100000006,36.798156000905536,2.0,경상북도
008000000000014003,2015.0,2015-09-17,2015-09-17,오목눈이,Aegithalos caudatus magnus,128.22511100000006,36.798156000905536,6.0,경상북도
008000000000014004,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.22511100000006,36.798156000905536,1.0,경상북도
008000000000014005,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.22511100000006,36.798156000905536,2.0,경상북도
008000000000014006,2015.0,2015-09-17,2015-09-17,노랑할미새,Motacilla cinerea,128.22511100000006,36.798156000905536,1.0,경상북도
008000000000014007,2015.0,2015-09-17,2015-09-17,물까치,Cyanopica cyanus,128.23570800000005,36.796019000905495,12.0,경상북도
008000000000014008,2015.0,2015-09-17,2015-09-17,때까치,Lanius bucephalus,128.23570800000005,36.796019000905495,1.0,경상북도
008000000000014009,2015.0,2015-09-17,2015-09-17,청딱다구리,Picus canus,128.23570800000005,36.796019000905495,1.0,경상북도
008000000000014010,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.23570800000005,36.796019000905495,1.0,경상북도
008000000000014011,2015.0,2015-09-17,2015-09-17,멧새,Emberiza cioides,128.23570800000005,36.796019000905495,6.0,경상북도
008000000000014012,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.23570800000005,36.796019000905495,5.0,경상북도
008000000000014013,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.23570800000005,36.796019000905495,4.0,경상북도
008000000000014014,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.23570800000005,36.796019000905495,2.0,경상북도
008000000000014015,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.23570800000005,36.796019000905495,4.0,경상북도
008000000000014016,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.23570800000005,36.796019000905495,1.0,경상북도
008000000000014017,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.23570800000005,36.796019000905495,1.0,경상북도
008000000000014018,2015.0,2015-09-17,2015-09-17,오목눈이,Aegithalos caudatus magnus,128.23570800000005,36.796019000905495,9.0,경상북도
008000000000014019,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.24590600000002,36.79621700090548,5.0,경상북도
008000000000014020,2015.0,2015-09-17,2015-09-17,쇠박새,Parus palustris,128.24590600000002,36.79621700090548,2.0,경상북도
008000000000014021,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.24590600000002,36.79621700090548,2.0,경상북도
008000000000014022,2015.0,2015-09-17,2015-09-17,곤줄박이,Parus varius,128.24590600000002,36.79621700090548,3.0,경상북도
008000000000014023,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.24590600000002,36.79621700090548,2.0,경상북도
008000000000014024,2015.0,2015-09-17,2015-09-17,곤줄박이,Parus varius,128.24590600000002,36.79621700090548,1.0,경상북도
008000000000014025,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.24590600000002,36.79621700090548,1.0,경상북도
008000000000014026,2015.0,2015-09-17,2015-09-17,흰배지빠귀,Turdus pallidus,128.24590600000002,36.79621700090548,1.0,경상북도
008000000000014027,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.25651100000005,36.79669400090549,1.0,경상북도
008000000000014028,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.25651100000005,36.79669400090549,2.0,경상북도
008000000000014029,2015.0,2015-09-17,2015-09-17,붉은머리오목눈이,Paradoxornis webbianus,128.25651100000005,36.79669400090549,21.0,경상북도
008000000000014030,2015.0,2015-09-17,2015-09-17,큰부리까마귀,Corvus macrorhynchos,128.25651100000005,36.79669400090549,2.0,경상북도
008000000000014031,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.25651100000005,36.79669400090549,1.0,경상북도
008000000000014032,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.25651100000005,36.79669400090549,2.0,경상북도
008000000000014033,2015.0,2015-09-17,2015-09-17,물까치,Cyanopica cyanus,128.25651100000005,36.79669400090549,11.0,경상북도
008000000000014034,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.25651100000005,36.79669400090549,1.0,경상북도
008000000000014035,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.25651100000005,36.79669400090549,2.0,경상북도
008000000000014036,2015.0,2015-09-17,2015-09-17,꿩,Phasianus colchicus,128.25651100000005,36.79669400090549,1.0,경상북도
008000000000014037,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.25651100000005,36.79669400090549,1.0,경상북도
008000000000014038,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014039,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014040,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014041,2015.0,2015-09-17,2015-09-17,큰부리까마귀,Corvus macrorhynchos,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014042,2015.0,2015-09-17,2015-09-17,때까치,Lanius bucephalus,128.25221700000006,36.80155600090553,2.0,경상북도
008000000000014043,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014044,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.25221700000006,36.80155600090553,3.0,경상북도
008000000000014045,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.25221700000006,36.80155600090553,2.0,경상북도
008000000000014046,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014047,2015.0,2015-09-17,2015-09-17,흰배지빠귀,Turdus pallidus,128.25221700000006,36.80155600090553,1.0,경상북도
008000000000014048,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.25015800000006,36.811128000905605,4.0,경상북도
008000000000014049,2015.0,2015-09-17,2015-09-17,꿩,Phasianus colchicus,128.25015800000006,36.811128000905605,2.0,경상북도
008000000000014050,2015.0,2015-09-17,2015-09-17,노랑턱멧새,Emberiza elegans,128.25015800000006,36.811128000905605,1.0,경상북도
008000000000014051,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.25015800000006,36.811128000905605,1.0,경상북도
008000000000014052,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.25015800000006,36.811128000905605,2.0,경상북도
008000000000014053,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.25015800000006,36.811128000905605,1.0,경상북도
008000000000014054,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.25015800000006,36.811128000905605,1.0,경상북도
008000000000014055,2015.0,2015-09-17,2015-09-17,깝작도요,Actitis hypoleucos,128.25015800000006,36.811128000905605,1.0,경상북도
008000000000014056,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.25015800000006,36.811128000905605,2.0,경상북도
008000000000014057,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.27855000000008,36.795497000905435,2.0,경상북도
008000000000014058,2015.0,2015-09-17,2015-09-17,때까치,Lanius bucephalus,128.27855000000008,36.795497000905435,1.0,경상북도
008000000000014059,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.27855000000008,36.795497000905435,7.0,경상북도
008000000000014060,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.27855000000008,36.795497000905435,2.0,경상북도
008000000000014061,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.27855000000008,36.795497000905435,2.0,경상북도
008000000000014062,2015.0,2015-09-17,2015-09-17,까치,Pica pica,128.27855000000008,36.795497000905435,3.0,경상북도
008000000000014063,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.27855000000008,36.795497000905435,3.0,경상북도
008000000000014064,2015.0,2015-09-17,2015-09-17,붉은머리오목눈이,Paradoxornis webbianus,128.26354700000007,36.79403300090545,21.0,경상북도
008000000000014065,2015.0,2015-09-17,2015-09-17,흰배지빠귀,Turdus pallidus,128.26354700000007,36.79403300090545,2.0,경상북도
008000000000014066,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.26354700000007,36.79403300090545,1.0,경상북도
008000000000014067,2015.0,2015-09-17,2015-09-17,곤줄박이,Parus varius,128.26354700000007,36.79403300090545,4.0,경상북도
008000000000014068,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.26354700000007,36.79403300090545,2.0,경상북도
008000000000014069,2015.0,2015-09-17,2015-09-17,오목눈이,Aegithalos caudatus magnus,128.26354700000007,36.79403300090545,11.0,경상북도
008000000000014070,2015.0,2015-09-17,2015-09-17,까마귀,Corvus corone,128.26354700000007,36.79403300090545,2.0,경상북도
008000000000014071,2015.0,2015-09-17,2015-09-17,들꿩,Tetrastes bonasia,128.26354700000007,36.79403300090545,1.0,경상북도
008000000000014072,2015.0,2015-09-17,2015-09-17,산솔새,Phylloscopus coronatus,128.26354700000007,36.79403300090545,1.0,경상북도
008000000000014073,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.2728940000001,36.79374400090542,1.0,경상북도
008000000000014074,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.2728940000001,36.79374400090542,2.0,경상북도
008000000000014075,2015.0,2015-09-17,2015-09-17,흰배지빠귀,Turdus pallidus,128.27855000000008,36.795497000905435,1.0,경상북도
008000000000014076,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.27855000000008,36.795497000905435,4.0,경상북도
008000000000014077,2015.0,2015-09-17,2015-09-17,쇠박새,Parus palustris,128.27855000000008,36.795497000905435,3.0,경상북도
008000000000014078,2015.0,2015-09-17,2015-09-17,큰오색딱다구리,Dendrocopos leucotos,128.27855000000008,36.795497000905435,2.0,경상북도
008000000000014079,2015.0,2015-09-17,2015-09-17,산솔새,Phylloscopus coronatus,128.27855000000008,36.795497000905435,1.0,경상북도
008000000000014080,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.27855000000008,36.795497000905435,2.0,경상북도
008000000000014081,2015.0,2015-09-17,2015-09-17,큰부리까마귀,Corvus macrorhynchos,128.27855000000008,36.795497000905435,1.0,경상북도
008000000000014082,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.3117220000001,36.80746400090552,4.0,경상북도
008000000000014083,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.3117220000001,36.80746400090552,1.0,경상북도
008000000000014084,2015.0,2015-09-17,2015-09-17,딱새,Phoenicurus auroreus,128.3117220000001,36.80746400090552,2.0,경상북도
008000000000014085,2015.0,2015-09-17,2015-09-17,오목눈이,Aegithalos caudatus magnus,128.3117220000001,36.80746400090552,5.0,경상북도
008000000000014086,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.3117220000001,36.80746400090552,2.0,경상북도
008000000000014087,2015.0,2015-09-17,2015-09-17,곤줄박이,Parus varius,128.3117220000001,36.80746400090552,3.0,경상북도
008000000000014088,2015.0,2015-09-17,2015-09-17,쇠박새,Parus palustris,128.3117220000001,36.80746400090552,2.0,경상북도
008000000000014089,2015.0,2015-09-17,2015-09-17,진박새,Parus ater,128.3117220000001,36.80746400090552,2.0,경상북도
008000000000014090,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.3117220000001,36.80746400090552,3.0,경상북도
008000000000014091,2015.0,2015-09-17,2015-09-17,붉은머리오목눈이,Paradoxornis webbianus,128.3101420000001,36.79567200090541,14.0,경상북도
008000000000014092,2015.0,2015-09-17,2015-09-17,오색딱다구리,Dendrocopos major,128.30767200000005,36.81140800090556,1.0,경상북도
008000000000014093,2015.0,2015-09-17,2015-09-17,때까치,Lanius bucephalus,128.30767200000005,36.81140800090556,1.0,경상북도
008000000000014094,2015.0,2015-09-17,2015-09-17,노랑턱멧새,Emberiza elegans,128.30767200000005,36.81140800090556,1.0,경상북도
008000000000014095,2015.0,2015-09-17,2015-09-17,노랑턱멧새,Emberiza elegans,128.30767200000005,36.81140800090556,2.0,경상북도
008000000000014096,2015.0,2015-09-17,2015-09-17,직박구리,Microscelis amaurotis,128.30767200000005,36.81140800090556,2.0,경상북도
008000000000014097,2015.0,2015-09-17,2015-09-17,박새,Parus major,128.3117220000001,36.80746400090552,1.0,경상북도
008000000000014098,2015.0,2015-09-17,2015-09-17,때까치,Lanius bucephalus,128.3117220000001,36.80746400090552,1.0,경상북도
008000000000014099,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.3117220000001,36.80746400090552,2.0,경상북도
008000000000014100,2015.0,2015-09-17,2015-09-17,방울새,Carduelis sinica,128.3117220000001,36.80746400090552,3.0,경상북도
008000000000014101,2015.0,2015-09-17,2015-09-17,흰배지빠귀,Turdus pallidus,128.30767200000005,36.81140800090556,1.0,경상북도
008000000000014102,2015.0,2015-09-17,2015-09-17,꿩,Phasianus colchicus,128.30767200000005,36.81140800090556,2.0,경상북도
008000000000014103,2015.0,2015-09-17,2015-09-17,청딱다구리,Picus canus,128.30767200000005,36.81140800090556,1.0,경상북도
008000000000014104,2015.0,2015-09-17,2015-09-17,노랑턱멧새,Emberiza elegans,128.30767200000005,36.81140800090556,2.0,경상북도
008000000000014105,2015.0,2015-09-17,2015-09-17,멧비둘기,Streptopelia orientalis,128.3117220000001,36.80746400090552,4.0,경상북도
008000000000014106,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.3117220000001,36.80746400090552,1.0,경상북도
008000000000014107,2015.0,2015-09-17,2015-09-17,쇠딱다구리,Dendrocopos kizuki,128.3117220000001,36.80746400090552,1.0,경상북도
008000000000014108,2015.0,2015-09-17,2015-09-17,동고비,Sitta europaea,128.3117220000001,36.80746400090552,2.0,경상북도
008000000000014109,2015.0,2015-09-17,2015-09-17,어치,Garrulus glandarius,128.3117220000001,36.80746400090552,1.0,경상북도
008000000000014110,2015.0,2015-10-28,2015-10-28,쇠오리,Anas crecca,128.30416100000008,36.919989000906526,2.0,충청북도
008000000000014111,2015.0,2015-10-28,2015-10-28,청둥오리,Anas platyrhynchos,128.30416100000008,36.919989000906526,3.0,충청북도
008000000000014112,2015.0,2015-10-28,2015-10-28,흰뺨검둥오리,Anas poecilorhyncha,128.30416100000008,36.919989000906526,8.0,충청북도
008000000000014113,2015.0,2015-10-28,2015-10-28,왜가리,Ardea cinerea,128.30416100000008,36.919989000906526,2.0,충청북도
