id,조사연도,조사시작일자,조사종료일자,한글보통명,경도,위도,개체수,학명,시도명
8020210000001144,2019,2019-11-27,2019-11-27,박새,128.2678611111646,38.332361111110856,3,Veratrum oxysepalum,강원도
8020210000000989,2019,2019-12-09,2019-12-09,박새,128.55694444444592,37.87833333333248,4,Veratrum oxysepalum,강원도
8020210000001155,2019,2019-05-09,2019-05-09,박새,128.38952777756663,38.2782777775654,1,Veratrum oxysepalum,강원도
8020210000000727,2019,2019-09-03,2019-09-03,박새,128.2678611111646,38.332361111110856,1,Veratrum oxysepalum,강원도
8020210000001058,2019,2019-05-25,2019-05-25,박새,128.48388888889,37.897499999999354,3,Veratrum oxysepalum,강원도
8020210000000969,2019,2019-10-01,2019-10-01,박새,128.55694444444592,37.87833333333248,2,Veratrum oxysepalum,강원도
8020210000000733,2019,2019-10-01,2019-10-01,박새,128.38952777756663,38.2782777775654,4,Veratrum oxysepalum,강원도
8020210000000676,2019,2019-07-04,2019-07-04,박새,128.38952777756663,38.2782777775654,1,Veratrum oxysepalum,강원도
8020210000000940,2019,2019-05-08,2019-05-08,박새,128.35819444444516,38.26549999978768,6,Veratrum oxysepalum,강원도
8020210000000820,2019,2019-07-02,2019-07-02,박새,128.26066666709102,38.29619444423226,4,Veratrum oxysepalum,강원도
8020210000001255,2019,2019-05-07,2019-05-07,박새,128.26066666709102,38.29619444423226,10,Veratrum oxysepalum,강원도
8020210000001166,2019,2019-07-20,2019-07-20,박새,128.48388888889,37.897499999999354,2,Veratrum oxysepalum,강원도
8020210000001030,2019,2019-05-09,2019-05-09,박새,128.34900000042455,38.40730555534324,2,Veratrum oxysepalum,강원도
8020210000001008,2019,2019-10-02,2019-10-02,박새,128.3207222223288,38.28336111111119,7,Veratrum oxysepalum,강원도
8020210000001076,2019,2019-10-02,2019-10-02,박새,128.35819444444516,38.26549999978768,12,Veratrum oxysepalum,강원도
8020210000001178,2019,2019-11-27,2019-11-27,박새,128.2678611111646,38.332361111110856,2,Veratrum oxysepalum,강원도
8020210000000645,2019,2019-07-04,2019-07-04,박새,128.34900000042455,38.40730555534324,3,Veratrum oxysepalum,강원도
8000000000003972,2015,2015-10-30,2015-10-31,유리딱새,127.86069444444408,35.87023055555559,2,Luscinia cyanura,
8020190000000284,2017,2017-10-02,2017-10-02,유리딱새,128.91250000000434,37.065277779997224,3,Luscinia cyanura,경상북도
8000000000004236,2015,2015-11-02,2015-11-02,유리딱새,127.89393611111107,36.01323333333327,1,Luscinia cyanura,
8000000000001460,2013,2013-04-26,2013-04-26,유리딱새,128.56613890000148,37.89016666999911,1,Luscinia cyanura,강원도
8000000000002055,2013,2013-04-26,2013-04-26,유리딱새,128.80500000000316,37.046805559998035,1,Luscinia cyanura,경상북도
8020210000000977,2019,2019-10-01,2019-10-01,유리딱새,128.55694444444592,37.87833333333248,1,Luscinia cyanura,강원도
8020210000001041,2019,2019-12-14,2019-12-14,딱새,128.55694444444592,37.87833333333248,2,Phoenicurus auroreus,강원도
8020191000000096,2017,2017-06-16,2017-06-16,딱새,128.9874444000053,37.22224999999646,4,Phoenicurus auroreus,강원도
8000000000003569,2015,2015-05-30,2015-05-30,딱새,127.560555555556,35.5563888888889,2,Phoenicurus auroreus,
8000000000003600,2015,2015-08-08,2015-08-08,딱새,127.560555555556,35.5563888888889,4,Phoenicurus auroreus,
8000000000003626,2015,2015-12-26,2015-12-26,딱새,127.560555555556,35.5563888888889,3,Phoenicurus auroreus,
8000000000003653,2016,2016-01-08,2016-01-08,딱새,127.560555555556,35.5563888888889,6,Phoenicurus auroreus,
8000000000002389,2013,2013-06-29,2013-06-29,딱새,128.77383330000288,37.03963888999822,1,Phoenicurus auroreus,경상북도
8020200000000267,2018,2018-05-19,2018-05-19,딱새,128.98950000000033,37.41679999999671,1,Phoenicurus auroreus,강원도
8020200000000501,2018,2018-09-02,2018-09-02,딱새,128.9447000000003,37.54499999999709,4,Phoenicurus auroreus,강원도
8020200000000346,2018,2018-11-02,2018-11-02,딱새,128.98950000000033,37.41679999999671,1,Phoenicurus auroreus,강원도
8020200000000409,2018,2018-09-01,2018-09-01,딱새,128.96180000000032,37.465699999996964,4,Phoenicurus auroreus,강원도
8020200000000316,2018,2018-09-01,2018-09-01,딱새,128.98950000000033,37.41679999999671,5,Phoenicurus auroreus,강원도
8020200000000599,2018,2018-09-02,2018-09-02,딱새,128.88500000000025,37.579399999997584,6,Phoenicurus auroreus,강원도
8000000000004312,2015,2015-05-27,2015-05-28,딱새,128.00570000000016,36.11753333333324,4,Phoenicurus auroreus,
8020210000000641,2019,2019-07-04,2019-07-04,딱새,128.34900000042455,38.40730555534324,3,Phoenicurus auroreus,강원도
8020200000000297,2018,2018-06-16,2018-06-16,딱새,128.98950000000033,37.41679999999671,2,Phoenicurus auroreus,강원도
8020190000000023,2017,2017-04-29,2017-04-29,딱새,128.69194440000226,37.038333329998665,2,Phoenicurus auroreus,경상북도
8000000000001285,2013,2013-04-24,2013-04-24,딱새,128.54213890000136,37.86094443999919,2,Phoenicurus auroreus,강원도
8020200000000206,2018,2018-06-13,2018-06-13,딱새,128.72133330000017,37.725666669998596,2,Phoenicurus auroreus,강원도
